Row_ID,Household_ID,Vehicle,Calendar_Year,Model_Year,Blind_Make,Blind_Model,Blind_Submodel,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,Cat8,Cat9,Cat10,Cat11,Cat12,OrdCat,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,NVCat,NVVar1,NVVar2,NVVar3,NVVar4,Claim_Amount,veh_age
3346,2118,1,2006,2000,X,X.38,X.38.0,C,C,A,C,A,B,?,A,B,A,C,B,4,-0.8587365,0.0484052,0.2410486,-0.0219024,-0.4719267,-0.6115641,-1.1811008,-0.4707214,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
3347,2119,1,2005,1998,Y,Y.34,Y.34.0,B,?,A,A,A,B,C,B,B,A,A,D,4,-0.4007428,-0.6432405,-0.6151437,-0.5293134,-0.0437324,-0.5694546,-0.7756096,-0.7912449,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
3348,2119,1,2006,1998,Y,Y.34,Y.34.0,B,?,A,A,A,B,C,B,B,A,A,B,4,-0.4007428,-0.6432405,-0.6151437,-0.5293134,-0.0437324,-0.5694546,-0.7756096,-0.7912449,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
3349,2120,1,2006,1999,AN,AN.2,AN.2.1,B,A,A,A,A,F,C,A,B,A,B,B,2,-1.405115,-1.6461267,-1.9110024,-1.6794449,-1.726774,-1.7169403,-0.9599238,-1.1786081,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,7
3350,2120,2,2005,1999,AN,AN.2,AN.2.1,B,A,A,A,A,F,C,A,B,A,A,C,2,-1.405115,-1.6461267,-1.9110024,-1.6794449,-1.726774,-1.7169403,-0.9599238,-1.1786081,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,6
3351,2120,3,2005,1990,AJ,AJ.14,AJ.14.3,H,?,C,?,?,D,?,A,B,A,B,B,5,0.9652033,0.3942281,1.8145913,0.3163716,-0.2697238,0.3347315,2.0259662,-0.9276589,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,15
3352,2121,1,2005,1998,K,K.2,K.2.1,I,A,A,?,?,B,?,A,B,A,A,D,4,-0.5373374,-0.0726328,-1.2862134,-0.0219024,-0.7395481,-0.1752622,0.7111916,0.0601663,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
3353,2121,1,2006,1998,K,K.2,K.2.1,I,A,A,?,?,B,?,A,B,A,E,C,4,-0.5373374,-0.0726328,-1.2862134,-0.0219024,-0.7395481,-0.1752622,0.7111916,0.0601663,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
3354,2122,2,2005,1994,AL,AL.6,AL.6.0,A,?,A,C,A,B,C,A,B,B,A,D,2,-0.4569876,-0.8680253,-1.1010908,-0.9183285,-0.9893282,-0.8431667,-1.0950875,0.3169133,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
3355,2122,2,2006,1994,AL,AL.6,AL.6.0,A,?,A,C,A,B,C,A,B,A,D,B,2,-0.4569876,-0.8680253,-1.1010908,-0.9183285,-0.9893282,-0.8431667,-1.0950875,0.3169133,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,12
3356,2122,3,2006,1988,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,A,D,B,5,0.4429298,0.1348609,1.0972409,0.0626661,0.1703648,0.0972803,0.9446563,-1.2135047,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,18
3357,2124,1,2005,1991,K,K.50,K.50.1,D,?,C,?,?,C,?,A,B,C,A,C,2,-0.7221419,-1.4732153,-1.2862134,-1.2735162,-0.9952753,-0.2887241,0.539165,-1.1147221,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,14
3358,2124,2,2005,2002,K,K.2,K.2.2,I,A,A,?,?,B,?,B,A,C,B,E,4,-0.5373374,-0.0726328,-1.2862134,-0.1402983,-0.4659795,0.17916,0.5883155,0.4312297,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
3359,2124,3,2005,2000,BW,BW.167,BW.167.0,I,C,B,?,?,D,?,B,B,A,B,F,5,0.3224052,1.6910638,1.5831879,1.5848991,0.4617749,1.4518048,1.4115856,0.9725098,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
3360,2125,1,2006,2005,R,R.27,R.27.9,B,C,B,A,A,B,C,A,A,B,B,B,3,-0.8426666,-0.6432405,-0.6382841,-0.6984504,-0.7038653,-0.4173922,-0.6404458,-0.3624216,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
3361,2125,3,2005,2005,R,R.27,R.27.9,B,C,B,A,A,B,C,A,A,A,A,D,3,-0.8426666,-0.6432405,-0.6382841,-0.6984504,-0.7038653,-0.4173922,-0.6404458,-0.3624216,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
3362,2126,1,2005,2004,L,L.29,L.29.2,B,C,A,A,A,D,C,B,A,A,A,F,4,-0.1195186,0.2213167,0.403031,0.1472346,0.426092,-0.1284738,-0.8370476,0.0363185,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
3363,2126,1,2006,2004,L,L.29,L.29.2,B,C,A,A,A,D,C,B,A,B,A,D,4,-0.1195186,0.2213167,0.403031,0.1472346,0.426092,-0.1284738,-0.8370476,0.0363185,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
3364,2127,1,2005,2001,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,A,A,B,5,2.130275,0.8265067,1.6294687,1.1620566,2.0675037,1.1628863,1.3747227,0.4525615,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
3365,2127,1,2006,2001,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,B,C,B,5,2.130275,0.8265067,1.6294687,1.1620566,2.0675037,1.1628863,1.3747227,0.4525615,L,-0.2315299,-0.2661168,4.2094035,-0.2514189,0,5
3366,2127,2,2006,2001,BO,BO.52,BO.52.1,D,A,A,?,?,D,?,A,B,B,A,D,4,0.5393496,-0.2109619,1.6988896,-0.2756079,0.7710263,0.6645898,1.1289705,-0.5062743,L,-0.2315299,-0.2661168,4.2094035,-0.2514189,0,5
3367,2128,2,2006,2005,AJ,AJ.113,AJ.113.2,I,C,A,?,?,B,?,A,B,A,B,B,4,0.0733209,0.2213167,0.541873,0.1979757,0.5152991,0.4353265,0.6743287,0.2944876,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
3368,2129,3,2005,2003,O,O.19,O.19.0,F,C,B,B,A,C,?,A,B,B,C,E,2,-0.8667715,-0.470329,-0.9622487,-0.5293134,-1.1261125,-1.0443569,-0.9353486,-0.1671538,N,-0.2315299,-0.2661168,-0.2723372,1.9619883,0,2
3369,2129,3,2006,2003,O,O.19,O.19.0,F,C,B,B,A,C,?,A,B,B,A,C,2,-0.8667715,-0.470329,-0.9622487,-0.5293134,-1.1261125,-1.0443569,-0.9353486,-0.1671538,J,-0.2315299,-0.2661168,-0.2723372,3.068692,0,3
3370,2129,4,2006,2006,K,K.86,K.86.2,D,A,F,?,?,D,?,C,A,A,A,D,4,1.3107074,0.8437978,0.7269956,0.7561278,1.6155207,0.6821354,0.9815191,0.1708727,J,-0.2315299,-0.2661168,-0.2723372,3.068692,0,0
3371,2129,5,2006,2000,K,K.80,K.80.2,D,A,A,?,?,C,?,C,B,A,A,C,4,0.7964689,0.0484052,-1.2862134,-0.0219024,0.7115549,-0.8653912,-0.062928,-0.7471592,J,-0.2315299,-0.2661168,-0.2723372,3.068692,0,6
3372,2130,1,2005,1999,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,A,A,C,5,2.130275,0.4806838,1.4674863,0.4855086,1.9664022,0.7663546,1.2395589,-0.2781884,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
3373,2130,1,2006,1999,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,B,A,D,5,2.130275,0.4806838,1.4674863,0.4855086,1.9664022,0.7663546,1.2395589,-0.2781884,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
3374,2131,2,2005,2001,BW,BW.131,BW.131.0,D,C,A,?,?,E,?,B,B,B,A,B,5,2.5320239,1.950431,1.7683107,2.09231,2.162658,1.9021431,1.6573378,0.4349491,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
3375,2131,3,2006,2000,AU,AU.27,AU.27.0,D,A,A,?,?,C,?,A,B,B,B,D,4,0.3304401,-0.2974176,-1.2862134,-0.3601764,0.2952548,-0.5086296,-0.0260652,-0.8525054,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
3376,2132,2,2005,1997,AL,AL.71,AL.71.0,A,?,B,A,A,E,C,A,B,C,B,B,5,0.2741953,1.6391903,0.2873293,1.534158,0.301202,0.7815608,-0.763322,4.1511626,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
3377,2132,2,2006,1997,AL,AL.71,AL.71.0,A,?,B,A,A,E,C,A,B,A,B,E,5,0.2741953,1.6391903,0.2873293,1.534158,0.301202,0.7815608,-0.763322,4.1511626,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
3378,2133,2,2005,2001,W,W.28,W.28.7,I,A,A,?,?,C,?,A,B,A,A,C,4,-1.4934998,0.0484052,-1.2399328,0.0626661,-2.1252327,-0.5659454,1.0306696,-0.1146448,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
3379,2133,2,2006,2004,L,L.29,L.29.1,B,C,A,A,A,D,C,B,A,A,C,B,4,-0.1195186,0.2213167,0.403031,0.1472346,0.426092,-0.1284738,-0.8370476,0.0363185,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
3380,2133,3,2005,2004,L,L.29,L.29.1,B,C,A,A,A,D,C,B,A,B,A,F,4,-0.1195186,0.2213167,0.403031,0.1472346,0.426092,-0.1284738,-0.8370476,0.0363185,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
3381,2133,3,2006,2002,BO,BO.38,BO.38.3,G,A,B,A,C,E,A,C,B,A,E,B,4,0.5875594,0.4806838,1.513767,0.4009401,0.5569292,0.5885586,0.7603421,-0.0506495,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
3382,2135,1,2005,2002,BW,BW.176,BW.176.0,I,C,B,?,?,B,?,B,B,A,A,C,4,0.0813558,1.4316967,0.5881536,1.3311936,0.0395277,0.8482342,1.1289705,0.3283997,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
3383,2135,2,2005,1993,Y,Y.32,Y.32.0,B,?,D,A,A,B,C,A,B,A,A,B,4,-0.3605679,-0.8161519,-0.2448984,-0.8675874,0.426092,-0.4758777,-1.1196628,-1.0395687,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,12
3384,2136,3,2005,2002,K,K.34,K.34.4,I,A,F,?,?,B,?,C,A,A,B,D,4,-0.4087778,0.1175698,-0.0366354,0.4855086,-0.400561,-0.1214555,0.4162889,0.1626682,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
3385,2136,3,2006,2002,K,K.34,K.34.4,I,A,F,?,?,B,?,C,A,B,A,B,4,-0.4087778,0.1175698,-0.0366354,0.4855086,-0.400561,-0.1214555,0.4162889,0.1626682,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
3386,2137,1,2005,1996,BW,BW.166,BW.166.0,I,?,E,?,?,D,?,B,B,A,B,D,5,0.4429298,1.0858738,1.0046797,0.9929196,0.4736691,1.3418519,0.920081,0.5864594,J,-0.2315299,2.0211828,-0.2723372,1.4086365,0,9
3387,2137,1,2006,1996,BW,BW.166,BW.166.0,I,?,E,?,?,D,?,B,B,A,A,F,5,0.4429298,1.0858738,1.0046797,0.9929196,0.4736691,1.3418519,0.920081,0.5864594,J,-0.2315299,2.0211828,-0.2723372,1.4086365,0,10
3388,2137,2,2005,1994,AR,AR.16,AR.16.0,D,?,C,?,?,C,?,A,B,A,A,B,4,1.0455531,-0.7296962,-0.6151437,-0.7830189,0.675872,-0.4431258,0.158249,-1.190532,J,-0.2315299,2.0211828,-0.2723372,1.4086365,0,11
3389,2137,2,2006,1994,AR,AR.16,AR.16.0,D,?,C,?,?,C,?,A,B,A,A,B,4,1.0455531,-0.7296962,-0.6151437,-0.7830189,0.675872,-0.4431258,0.158249,-1.190532,J,-0.2315299,2.0211828,-0.2723372,1.4086365,0,12
3390,2138,1,2005,1998,AU,AU.14,AU.14.0,B,?,A,A,A,B,C,A,B,A,A,B,2,-0.7141069,-0.6432405,-0.6845648,-0.6984504,-0.4778738,-0.8513547,-0.8370476,-0.4621887,L,-0.2315299,-0.2661168,-0.2723372,3.068692,0,7
3391,2138,2,2005,2001,AJ,AJ.38,AJ.38.1,I,C,A,?,?,B,?,A,B,A,F,D,4,-0.8185616,0.2731901,-0.4300211,0.3163716,-0.6384467,0.1955359,0.6743287,-0.0402571,L,-0.2315299,-0.2661168,-0.2723372,3.068692,0,4
3392,2140,1,2005,2001,BW,BW.167,BW.167.0,I,C,B,?,?,D,?,B,B,A,E,B,5,0.3224052,1.6910638,1.5831879,1.5848991,0.4617749,1.4518048,1.4115856,0.9771044,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
3393,2140,1,2006,2001,BW,BW.167,BW.167.0,I,C,B,?,?,D,?,B,B,B,A,C,5,0.3224052,1.6910638,1.5831879,1.5848991,0.4617749,1.4518048,1.4115856,0.9771044,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
3394,2140,2,2005,1995,M,M.13,M.13.2,F,?,A,C,A,C,?,A,B,A,E,D,2,-1.0274711,-1.0928102,-1.0316697,-1.1382066,-1.0666411,-1.5239381,-1.4882911,-0.8968098,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
3395,2140,2,2006,1995,M,M.13,M.13.2,F,?,A,C,A,C,?,A,B,B,F,D,2,-1.0274711,-1.0928102,-1.0316697,-1.1382066,-1.0666411,-1.5239381,-1.4882911,-0.8968098,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
3396,2141,1,2005,1995,BH,BH.18,BH.18.7,B,?,A,A,A,B,C,A,B,A,B,D,2,-0.6658971,-1.2311393,-0.9159681,-0.8506737,-0.2459352,-0.9730046,-1.1811008,-0.2046759,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
3397,2141,1,2006,1995,BH,BH.18,BH.18.7,B,?,A,A,A,B,C,A,B,A,B,C,2,-0.6658971,-1.2311393,-0.9159681,-0.8506737,-0.2459352,-0.9730046,-1.1811008,-0.2046759,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
3398,2141,4,2006,2006,BH,BH.20,BH.20.4,B,A,F,A,A,C,C,B,B,A,A,E,2,-0.7703518,-1.1619748,-1.2167925,-1.2058613,-0.6324996,-0.9847016,-0.9599238,-0.5971805,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
3399,2142,3,2005,1998,AJ,AJ.58,AJ.58.1,D,?,A,?,?,D,?,A,B,A,A,D,5,2.130275,0.4806838,1.4674863,0.4855086,1.7641993,0.5616552,1.2272713,-0.494788,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,0,7
3400,2143,1,2005,1990,AU,AU.49,AU.49.0,D,?,C,?,?,C,?,A,B,A,A,E,2,-0.6176872,-0.9026076,-1.6333184,-0.9521559,-0.983381,-0.8150937,-0.0875033,-1.3952075,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,15
3401,2143,1,2006,1990,AU,AU.49,AU.49.0,D,?,C,?,?,C,?,A,B,A,D,B,2,-0.6176872,-0.9026076,-1.6333184,-0.9521559,-0.983381,-0.8150937,-0.0875033,-1.3952075,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,16
3402,2144,1,2005,1989,AJ,AJ.54,AJ.54.1,D,?,C,?,?,D,?,A,B,A,A,D,5,0.386685,-0.0380505,1.6063284,-0.1064709,0.176312,0.3066584,1.3624351,-0.9404579,N,-0.2315299,-0.2661168,-0.2723372,1.9619883,0,16
3403,2144,3,2005,2002,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,A,D,D,5,2.130275,0.8265067,1.6757493,1.1620566,2.043715,0.7452998,1.2395589,-0.0397102,N,-0.2315299,-0.2661168,-0.2723372,1.9619883,0,3
3404,2145,1,2005,1998,X,X.45,X.45.5,B,?,A,A,A,D,C,C,B,A,A,B,4,-0.2802182,-0.7296962,0.2179083,-0.7830189,0.3785148,-0.3015909,-0.9353486,-0.5095561,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
3405,2145,2,2005,1998,AJ,AJ.52,AJ.52.1,D,?,A,?,?,D,?,A,B,A,E,B,4,0.6357693,0.2213167,1.4674863,0.3163716,0.6580306,0.3429194,1.1658332,-0.7699131,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
3406,2147,1,2005,2002,R,R.23,R.23.7,F,C,B,B,A,C,?,B,A,B,A,B,2,-1.051576,-1.2484305,-0.9622487,-1.2904298,-1.7862455,-0.9273859,-0.4561316,-0.6101983,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
3407,2147,1,2006,2002,R,R.23,R.23.7,F,C,B,B,A,C,?,B,A,A,A,C,2,-1.051576,-1.2484305,-0.9622487,-1.2904298,-1.7862455,-0.9273859,-0.4561316,-0.6101983,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
3408,2147,2,2005,2002,BY,BY.4,BY.4.2,B,C,B,A,A,B,?,B,B,A,E,C,2,-0.7542818,0.3077724,-1.0779505,0.2318031,-0.525451,-0.6162429,-0.8001848,0.7396106,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
3409,2147,2,2006,2002,BY,BY.4,BY.4.2,B,C,B,A,A,B,?,B,B,A,A,C,2,-0.7542818,0.3077724,-1.0779505,0.2318031,-0.525451,-0.6162429,-0.8001848,0.7396106,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
3410,2148,1,2005,2003,AU,AU.14,AU.14.1,B,C,B,A,A,B,C,A,B,B,C,F,2,-0.1436235,-0.2109619,-0.3837404,-0.2756079,0.0216862,-0.6852558,-0.5912954,-0.3515916,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,2
3411,2148,1,2006,2003,AU,AU.14,AU.14.1,B,C,B,A,A,B,C,A,B,B,A,D,2,-0.1436235,-0.2109619,-0.3837404,-0.2756079,0.0216862,-0.6852558,-0.5912954,-0.3515916,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,3
3412,2148,2,2005,2003,AU,AU.14,AU.14.1,B,C,B,A,A,B,C,A,B,A,A,C,2,-0.1436235,-0.2109619,-0.3837404,-0.2756079,0.0216862,-0.6852558,-0.5912954,-0.3515916,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,2
3413,2148,2,2006,2003,AU,AU.14,AU.14.1,B,C,B,A,A,B,C,A,B,B,A,B,2,-0.1436235,-0.2109619,-0.3837404,-0.2756079,0.0216862,-0.6852558,-0.5912954,-0.3515916,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,3
3414,2148,3,2005,1999,AU,AU.58,AU.58.1,B,B,A,A,A,C,C,A,B,A,A,C,2,-0.9792612,-0.8161519,-1.2630731,-0.8675874,-1.1974782,-1.4666222,-1.0090742,-0.7530665,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,6
3415,2148,3,2006,1999,AU,AU.58,AU.58.1,B,B,A,A,A,C,C,A,B,B,A,B,2,-0.9792612,-0.8161519,-1.2630731,-0.8675874,-1.1974782,-1.4666222,-1.0090742,-0.7530665,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,7
3416,2152,2,2005,1998,Y,Y.4,Y.4.3,C,?,A,B,A,B,?,B,B,A,A,E,5,-0.8748065,2.0368867,0.472452,2.599721,0.1406291,-0.2992515,-1.4022778,-0.5401863,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
3417,2153,1,2005,2003,AJ,AJ.64,AJ.64.1,D,A,A,?,?,E,?,A,B,A,A,B,5,3.5524662,0.4806838,1.8145913,1.4157621,3.2509851,2.5770659,1.780214,0.4870205,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
3418,2153,1,2006,2003,AJ,AJ.64,AJ.64.1,D,A,A,?,?,E,?,A,B,A,A,B,5,3.5524662,0.4806838,1.8145913,1.4157621,3.2509851,2.5770659,1.780214,0.4870205,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
3419,2153,2,2005,2004,AJ,AJ.49,AJ.49.1,D,C,A,?,?,D,?,A,B,A,A,B,5,2.130275,1.950431,1.5831879,1.8386046,1.9545078,2.2401893,1.5467494,1.1242388,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
3420,2153,2,2006,2004,AJ,AJ.49,AJ.49.1,D,C,A,?,?,D,?,A,B,A,A,D,5,2.130275,1.950431,1.5831879,1.8386046,1.9545078,2.2401893,1.5467494,1.1242388,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
3421,2154,1,2005,1985,K,K.39,K.39.0,I,?,C,?,?,B,?,A,B,A,A,C,4,-0.3605679,-1.0755191,-0.2680387,-1.1212928,-0.4184024,0.6938325,0.8340678,-0.8264697,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,20
3422,2154,1,2006,1985,K,K.39,K.39.0,I,?,C,?,?,B,?,A,B,A,A,D,4,-0.3605679,-1.0755191,-0.2680387,-1.1212928,-0.4184024,0.6938325,0.8340678,-0.8264697,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,21
3423,2155,1,2005,1994,AX,AX.4,AX.4.1,B,?,A,A,A,C,C,A,B,A,B,D,2,-1.1962056,-1.4213419,-1.3324941,-1.4595668,-1.0785353,-1.4502463,-1.2179637,-1.3316498,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
3424,2156,1,2005,2002,BZ,BZ.14,BZ.14.1,I,A,A,?,?,C,?,B,B,B,C,B,4,-0.1436235,-0.0726328,-0.4531614,-0.1402983,-0.4481381,0.1113168,0.6497535,-0.0091893,L,-0.2315299,4.3084822,-0.2723372,-0.2514189,0,3
3425,2156,1,2006,2002,BZ,BZ.14,BZ.14.1,I,A,A,?,?,C,?,B,B,A,C,E,4,-0.1436235,-0.0726328,-0.4531614,-0.1402983,-0.4481381,0.1113168,0.6497535,-0.0091893,L,-0.2315299,4.3084822,-0.2723372,-0.2514189,0,4
3426,2156,2,2005,1990,BF,BF.39,BF.39.0,F,?,E,B,A,C,?,A,B,A,A,E,2,-1.2042406,-1.5077976,-1.1010908,-1.5441353,-1.1558481,-1.1519703,-1.2425389,-1.5444206,L,-0.2315299,4.3084822,-0.2723372,-0.2514189,0,15
3427,2156,2,2006,1996,AO,AO.7,AO.7.6,F,?,A,C,A,C,?,A,B,A,A,F,2,-0.706072,-1.1101013,-1.1473714,-1.1551203,-0.9536453,-1.5496716,-1.0582247,-0.651768,L,-0.2315299,4.3084822,-0.2723372,-0.2514189,0,10
3428,2156,3,2005,1996,AO,AO.7,AO.7.6,F,?,A,C,A,C,?,A,B,A,A,E,2,-0.706072,-1.1101013,-1.1473714,-1.1551203,-0.9536453,-1.5496716,-1.0582247,-0.651768,L,-0.2315299,4.3084822,-0.2723372,-0.2514189,0,9
3429,2157,1,2006,2003,W,W.20,W.20.1,I,A,A,?,?,B,?,A,B,B,A,C,4,-0.6176872,0.3942281,-0.1060564,0.3163716,-0.9952753,0.0715467,1.1289705,-0.1977841,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
3430,2157,2,2005,2003,W,W.20,W.20.1,I,A,A,?,?,B,?,A,B,B,A,E,4,-0.6176872,0.3942281,-0.1060564,0.3163716,-0.9952753,0.0715467,1.1289705,-0.1977841,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
3431,2157,2,2006,2006,AJ,AJ.40,AJ.40.1,I,C,B,?,?,B,?,A,A,A,C,B,4,0.1376007,0.3423547,0.3798906,0.3163716,0.134682,0.9979572,1.2395589,0.4673297,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
3432,2158,3,2006,1989,K,K.7,K.7.0,B,?,D,A,A,C,C,A,B,A,A,B,2,-0.7703518,-1.2484305,-1.0779505,-0.0219024,-0.5373453,-1.0326598,-1.0582247,-0.9284246,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,17
3433,2159,1,2005,2001,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,B,C,C,5,2.130275,0.8265067,1.6757493,1.1620566,2.043715,0.732433,1.2395589,-0.0845616,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
3434,2161,1,2005,2003,BW,BW.176,BW.176.0,I,C,F,?,?,B,?,B,B,A,A,C,4,0.0813558,1.5181524,0.5881536,1.4157621,0.0395277,0.9885995,1.1289705,0.4016934,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
3435,2161,1,2006,2003,BW,BW.176,BW.176.0,I,C,F,?,?,B,?,B,B,C,A,B,4,0.0813558,1.5181524,0.5881536,1.4157621,0.0395277,0.9885995,1.1289705,0.4016934,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
3436,2163,1,2005,1996,BO,BO.38,BO.38.6,G,?,A,A,C,D,A,A,B,A,F,B,4,0.5875594,-0.5049113,0.819557,-0.5631408,0.5034049,0.1101471,0.7111916,-0.3514822,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
3437,2164,1,2005,2003,AJ,AJ.40,AJ.40.3,I,C,A,?,?,B,?,A,A,B,F,B,4,0.1376007,0.3942281,0.0096453,0.3163716,-0.0972567,0.8178218,1.0675324,0.4038813,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
3438,2164,1,2006,2003,AJ,AJ.40,AJ.40.3,I,C,A,?,?,B,?,A,A,B,E,E,4,0.1376007,0.3942281,0.0096453,0.3163716,-0.0972567,0.8178218,1.0675324,0.4038813,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
3439,2165,1,2005,1997,AJ,AJ.40,AJ.40.0,I,?,A,?,?,B,?,A,B,A,B,D,4,-0.0391688,0.3077724,-0.4300211,0.2318031,-0.1567281,0.4119323,0.5023022,0.0188155,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
3440,2165,2,2005,2001,BH,BH.29,BH.29.7,I,C,A,?,?,B,?,A,B,C,B,B,4,-0.3766379,-0.3838733,-1.2399328,0.0626661,-0.5968167,0.2902825,0.6128907,0.980058,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
3441,2166,1,2005,1997,AJ,AJ.58,AJ.58.2,D,?,A,?,?,D,?,A,B,A,F,C,5,2.130275,0.4806838,1.4674863,0.4855086,1.7641993,0.5359216,1.2272713,-0.6829451,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
3442,2166,1,2006,1997,AJ,AJ.58,AJ.58.2,D,?,A,?,?,D,?,A,B,B,E,B,5,2.130275,0.4806838,1.4674863,0.4855086,1.7641993,0.5359216,1.2272713,-0.6829451,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
3443,2166,2,2005,1998,BO,BO.44,BO.44.1,D,?,A,?,?,D,?,A,B,A,B,B,5,2.1463451,0.740051,1.6757493,0.6546456,1.9604551,1.2786876,1.0921077,-0.4165715,E,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
